respondent_id,h1n1_vaccine,seasonal_vaccine
27975,0.04,0.03
27976,0.2,0.25
27977,0.05,0.29
27978,0.05,0.4
27979,0.39,0.9
27980,0.04,0.11
27981,0.07,0.4
27982,0.22,0.73
27983,0.81,0.89
27984,0.25,0.37
27985,0.15,0.89
27986,0.39,0.5
27987,0.15,0.51
27988,0.05,0.83
27989,0.09,0.27
27990,0.13,0.45
27991,0.07,0.46
27992,0.02,0.02
27993,0.11,0.27
27994,0.63,0.97
27995,0.26,0.73
27996,0.0,0.05
27997,0.14,0.16
27998,0.15,0.75
27999,0.41,0.89
28000,0.05,0.38
28001,0.01,0.11
28002,0.01,0.08
28003,0.0,0.31
28004,0.15,0.52
28005,0.21,0.26
28006,0.2,0.09
28007,0.13,0.57
28008,0.0,0.69
28009,0.16,0.49
28010,0.03,0.19
28011,0.09,0.46
28012,0.61,0.84
28013,0.55,0.63
28014,0.06,0.17
28015,0.25,0.46
28016,0.51,0.86
28017,0.2,0.31
28018,0.1,0.89
28019,0.05,0.08
28020,0.07,0.17
28021,0.29,0.29
28022,0.35,0.57
28023,0.48,0.54
28024,0.05,0.27
28025,0.63,0.54
28026,0.09,0.38
28027,0.34,0.82
28028,0.07,0.9
28029,0.49,0.64
28030,0.54,0.86
28031,0.02,0.33
28032,0.02,0.5
28033,0.34,0.21
28034,0.42,0.34
28035,0.1,0.23
28036,0.12,0.21
28037,0.18,0.64
28038,0.02,0.12
28039,0.17,0.38
28040,0.32,0.86
28041,0.26,0.74
28042,0.29,0.45
28043,0.52,0.78
28044,0.11,0.25
28045,0.15,0.45
28046,0.02,0.33
28047,0.33,0.9
28048,0.01,0.04
28049,0.05,0.85
28050,0.05,0.21
28051,0.1,0.86
28052,0.67,0.89
28053,0.0,0.2
28054,0.4,0.43
28055,0.12,0.25
28056,0.76,0.93
28057,0.12,0.79
28058,0.08,0.42
28059,0.01,0.19
28060,0.06,0.27
28061,0.01,0.15
28062,0.48,0.38
28063,0.28,0.33
28064,0.06,0.64
28065,0.11,0.26
28066,0.04,0.71
28067,0.07,0.99
28068,0.2,0.33
28069,0.07,0.63
28070,0.24,0.7
28071,0.3,0.54
28072,0.21,0.51
28073,0.02,0.01
28074,0.62,0.46
28075,0.07,0.33
28076,0.09,0.89
28077,0.14,0.23
28078,0.2,0.46
28079,0.33,0.81
28080,0.22,0.19
28081,0.21,0.74
28082,0.09,0.57
28083,0.07,0.09
28084,0.09,0.09
28085,0.43,0.52
28086,0.46,0.75
28087,0.01,0.95
28088,0.41,0.62
28089,0.09,0.2
28090,0.03,0.61
28091,0.04,0.06
28092,0.0,0.05
28093,0.22,0.61
28094,0.05,0.27
28095,0.85,0.7
28096,0.67,0.7
28097,0.0,0.0
28098,0.34,0.56
28099,0.15,0.28
28100,0.03,0.1
28101,0.4,0.83
28102,0.28,0.3
28103,0.03,0.88
28104,0.24,0.92
28105,0.07,0.03
28106,0.06,0.54
28107,0.04,0.1
28108,0.41,0.56
28109,0.04,0.35
28110,0.17,0.98
28111,0.2,0.28
28112,0.35,0.47
28113,0.18,0.58
28114,0.04,0.05
28115,0.08,0.18
28116,0.08,0.32
28117,0.17,0.52
28118,0.39,0.39
28119,0.57,0.77
28120,0.71,0.81
28121,0.67,0.94
28122,0.05,0.24
28123,0.28,0.18
28124,0.19,0.35
28125,0.17,0.45
28126,0.48,0.44
28127,0.01,0.09
28128,0.09,0.04
28129,0.51,0.96
28130,0.05,0.16
28131,0.28,0.25
28132,0.64,0.95
28133,0.21,0.97
28134,0.25,0.48
28135,0.15,0.84
28136,0.12,0.63
28137,0.1,0.13
28138,0.09,0.75
28139,0.61,0.83
28140,0.48,0.63
28141,0.09,0.08
28142,0.11,0.01
28143,0.16,0.21
28144,0.2,0.76
28145,0.12,0.37
28146,0.02,0.12
28147,0.31,0.62
28148,0.56,0.66
28149,0.03,0.22
28150,0.25,0.85
28151,0.09,0.57
28152,0.15,0.35
28153,0.04,0.1
28154,0.09,0.02
28155,0.01,0.82
28156,0.03,0.58
28157,0.15,0.15
28158,0.46,0.98
28159,0.5,0.93
28160,0.02,0.28
28161,0.21,0.53
28162,0.25,0.81
28163,0.28,0.62
28164,0.64,0.78
28165,0.03,0.21
28166,0.72,0.99
28167,0.17,0.28
28168,0.55,0.77
28169,0.13,0.25
28170,0.09,0.35
28171,0.25,0.54
28172,0.13,0.67
28173,0.01,0.07
28174,0.04,0.06
28175,0.19,0.89
28176,0.06,0.13
28177,0.13,0.09
28178,0.2,0.83
28179,0.17,0.21
28180,0.1,0.2
28181,0.27,0.59
28182,0.07,0.46
28183,0.05,0.14
28184,0.05,0.05
28185,0.38,0.33
28186,0.02,0.15
28187,0.36,0.47
28188,0.17,0.12
28189,0.0,0.04
28190,0.07,0.24
28191,0.0,0.01
28192,0.03,0.39
28193,0.27,0.93
28194,0.03,0.48
28195,0.53,0.71
28196,0.72,0.79
28197,0.17,0.55
28198,0.53,0.83
28199,0.11,0.41
28200,0.0,0.23
28201,0.1,0.35
28202,0.08,0.51
28203,0.69,0.87
28204,0.14,0.02
28205,0.42,0.35
28206,0.24,0.22
28207,0.43,0.76
28208,0.03,0.25
28209,0.73,0.61
28210,0.0,0.13
28211,0.36,0.58
28212,0.64,0.78
28213,0.57,0.65
28214,0.06,0.3
28215,0.52,0.53
28216,0.12,0.27
28217,0.0,0.0
28218,0.6,0.67
28219,0.27,0.07
28220,0.11,0.24
28221,0.04,0.11
28222,0.26,0.81
28223,0.27,0.94
28224,0.33,0.14
28225,0.28,0.57
28226,0.02,0.03
28227,0.27,1.0
28228,0.07,0.67
28229,0.53,0.78
28230,0.03,0.08
28231,0.52,0.76
28232,0.27,0.56
28233,0.12,0.17
28234,0.5,0.86
28235,0.22,0.38
28236,0.03,0.02
28237,0.19,0.12
28238,0.18,0.8
28239,0.06,0.66
28240,0.33,0.16
28241,0.0,0.07
28242,0.29,0.59
28243,0.18,0.26
28244,0.11,0.74
28245,0.13,0.34
28246,0.04,0.06
28247,0.5,0.21
28248,0.12,0.66
28249,0.02,0.43
28250,0.23,0.66
28251,0.2,0.79
28252,0.08,0.09
28253,0.21,0.86
28254,0.16,0.18
28255,0.23,0.4
28256,0.65,0.65
28257,0.0,0.04
28258,0.03,0.14
28259,0.1,0.94
28260,0.2,0.27
28261,0.4,0.53
28262,0.03,0.18
28263,0.24,0.32
28264,0.51,0.76
28265,0.19,0.81
28266,0.0,0.01
28267,0.07,0.47
28268,0.15,0.15
28269,0.1,0.23
28270,0.16,0.76
28271,0.41,0.12
28272,0.0,0.55
28273,0.2,0.48
28274,0.86,0.93
28275,0.31,0.48
28276,0.33,0.42
28277,0.01,0.04
28278,0.34,0.96
28279,0.66,0.55
28280,0.0,0.15
28281,0.03,0.03
28282,0.02,0.12
28283,0.21,0.35
28284,0.69,0.62
28285,0.47,0.61
28286,0.02,0.47
28287,0.07,0.23
28288,0.21,0.4
28289,0.0,0.0
28290,0.1,0.48
28291,0.56,0.96
28292,0.21,0.59
28293,0.06,0.18
28294,0.52,0.91
28295,0.11,0.54
28296,0.31,0.38
28297,0.01,0.01
28298,0.11,0.84
28299,0.05,0.21
28300,0.1,0.36
28301,0.02,0.17
28302,0.06,0.49
28303,0.98,1.0
28304,0.07,0.38
28305,0.16,0.14
28306,0.06,0.09
28307,0.2,0.92
28308,0.55,0.89
28309,0.01,0.17
28310,0.16,0.17
28311,0.25,0.99
28312,0.02,0.69
28313,0.06,0.31
28314,0.03,0.42
28315,0.94,0.99
28316,0.04,0.3
28317,0.17,0.07
28318,0.0,0.29
28319,0.02,0.14
28320,0.54,0.86
28321,0.22,0.91
28322,0.44,0.45
28323,0.38,0.66
28324,0.05,0.92
28325,0.19,0.82
28326,0.33,0.56
28327,0.69,0.61
28328,0.36,0.36
28329,0.21,0.68
28330,0.21,0.13
28331,0.0,0.01
28332,0.02,0.0
28333,0.25,0.23
28334,0.16,0.28
28335,0.0,0.2
28336,0.15,0.35
28337,0.14,0.2
28338,0.08,0.21
28339,0.79,0.77
28340,0.21,0.41
28341,0.43,0.94
28342,0.41,0.31
28343,0.57,0.76
28344,0.15,0.47
28345,0.38,0.59
28346,0.12,0.81
28347,0.25,0.61
28348,0.05,0.8
28349,0.05,0.07
28350,0.85,0.84
28351,0.06,0.67
28352,0.2,0.59
28353,0.38,0.7
28354,0.03,0.06
28355,0.42,0.6
28356,0.19,0.56
28357,0.01,0.0
28358,0.36,0.67
28359,0.17,0.78
28360,0.43,0.83
28361,0.09,0.29
28362,0.16,0.75
28363,0.7,0.58
28364,0.69,0.97
28365,0.04,0.18
28366,0.14,0.12
28367,0.08,0.35
28368,0.63,0.71
28369,0.16,0.1
28370,0.3,0.5
28371,0.18,0.22
28372,0.02,0.01
28373,0.36,0.41
28374,0.07,0.04
28375,0.14,0.22
28376,0.11,0.55
28377,0.13,0.17
28378,0.01,0.05
28379,0.12,0.14
28380,0.12,0.25
28381,0.7,0.84
28382,0.09,0.47
28383,0.06,0.17
28384,0.15,0.25
28385,0.71,0.97
28386,0.29,0.53
28387,0.32,0.94
28388,0.51,0.76
28389,0.04,0.03
28390,0.58,0.96
28391,0.22,0.29
28392,0.57,0.69
28393,0.17,0.95
28394,0.02,0.73
28395,0.04,0.82
28396,0.07,0.41
28397,0.11,0.24
28398,0.02,0.04
28399,0.92,0.96
28400,0.16,0.82
28401,0.05,0.06
28402,0.37,0.43
28403,0.39,0.54
28404,0.12,0.61
28405,0.04,0.36
28406,0.13,0.2
28407,0.81,0.6
28408,0.05,0.96
28409,0.0,0.12
28410,0.86,0.66
28411,0.27,0.43
28412,0.73,0.84
28413,0.16,0.19
28414,0.58,0.86
28415,0.08,0.25
28416,0.05,0.32
28417,0.0,0.04
28418,0.77,0.69
28419,0.79,0.82
28420,0.58,0.86
28421,0.14,0.44
28422,0.17,0.16
28423,0.12,0.17
28424,0.57,0.43
28425,0.0,0.11
28426,0.11,0.48
28427,0.37,0.39
28428,0.09,0.71
28429,0.17,0.08
28430,0.52,0.54
28431,0.9,0.8
28432,0.0,0.08
28433,0.27,0.5
28434,0.03,0.44
28435,0.35,0.72
28436,0.17,0.15
28437,0.06,0.27
28438,0.0,0.09
28439,0.09,0.05
28440,0.19,0.93
28441,0.72,0.91
28442,0.02,0.94
28443,0.55,0.82
28444,0.45,0.46
28445,0.0,0.31
28446,0.04,0.33
28447,0.1,0.62
28448,0.42,0.3
28449,0.11,0.82
28450,0.05,0.51
28451,0.03,0.4
28452,0.02,0.0
28453,0.04,0.45
28454,0.09,0.1
28455,0.68,0.92
28456,0.17,0.31
28457,0.31,0.69
28458,0.05,0.33
28459,0.13,0.21
28460,0.0,0.04
28461,0.28,0.39
28462,0.03,0.4
28463,0.52,0.14
28464,0.04,0.62
28465,0.72,0.7
28466,0.09,0.05
28467,0.3,0.58
28468,0.09,0.37
28469,0.1,0.05
28470,0.0,0.04
28471,0.1,0.89
28472,0.31,0.58
28473,0.13,0.31
28474,0.12,0.45
28475,0.44,0.72
28476,0.01,0.09
28477,0.05,0.09
28478,0.15,0.54
28479,0.52,0.48
28480,0.0,0.61
28481,0.11,0.48
28482,0.35,0.88
28483,0.04,0.63
28484,0.14,0.9
28485,0.03,0.06
28486,0.08,0.1
28487,0.0,0.05
28488,0.36,0.82
28489,0.26,0.19
28490,0.09,0.66
28491,0.14,0.52
28492,0.23,0.47
28493,0.04,0.05
28494,0.6,0.52
28495,0.01,0.05
28496,0.3,0.99
28497,0.11,0.25
28498,0.04,0.37
28499,0.15,0.64
28500,0.08,0.16
28501,0.15,0.59
28502,0.06,0.36
28503,0.55,0.27
28504,0.0,0.05
28505,0.02,0.05
28506,0.4,0.75
28507,0.01,0.01
28508,0.53,0.72
28509,0.1,0.39
28510,0.32,0.71
28511,0.32,0.89
28512,0.01,0.22
28513,0.21,0.41
28514,0.17,0.39
28515,0.11,0.14
28516,0.14,0.22
28517,0.03,0.23
28518,0.07,0.45
28519,0.04,0.08
28520,0.16,0.2
28521,0.06,0.78
28522,0.5,0.71
28523,0.04,0.33
28524,0.66,0.11
28525,0.01,0.08
28526,0.22,0.02
28527,0.04,0.51
28528,0.48,0.52
28529,0.12,0.03
28530,0.19,0.97
28531,0.03,0.05
28532,0.08,0.19
28533,0.04,0.04
28534,0.03,0.14
28535,0.0,0.09
28536,0.17,0.8
28537,0.04,0.45
28538,0.75,0.78
28539,0.0,0.07
28540,0.03,0.98
28541,0.43,0.72
28542,0.01,0.05
28543,0.13,0.07
28544,0.16,0.52
28545,0.18,0.71
28546,0.31,0.19
28547,0.11,0.64
28548,0.1,0.24
28549,0.0,0.23
28550,0.03,0.62
28551,0.17,0.88
28552,0.44,0.51
28553,0.09,0.11
28554,0.21,0.53
28555,0.24,0.35
28556,0.07,0.08
28557,0.36,0.8
28558,0.05,0.39
28559,0.01,0.08
28560,0.11,0.28
28561,0.46,0.92
28562,0.2,0.15
28563,0.08,0.31
28564,0.13,0.18
28565,0.04,0.55
28566,0.12,0.65
28567,0.0,0.09
28568,0.06,0.33
28569,0.36,0.54
28570,0.01,0.33
28571,0.04,0.33
28572,0.0,0.06
28573,0.65,1.0
28574,0.15,0.35
28575,0.45,0.78
28576,0.15,0.16
28577,0.1,0.94
28578,0.02,0.03
28579,0.13,0.66
28580,0.14,0.55
28581,0.01,0.75
28582,0.27,0.51
28583,0.06,0.91
28584,0.17,0.75
28585,0.14,0.42
28586,0.1,0.14
28587,0.3,0.76
28588,0.08,0.3
28589,0.7,0.89
28590,0.15,0.13
28591,0.77,0.97
28592,0.94,0.89
28593,0.08,0.98
28594,0.08,0.14
28595,0.01,0.86
28596,0.02,0.44
28597,0.17,1.0
28598,0.04,0.22
28599,0.05,0.18
28600,0.08,0.42
28601,0.09,0.62
28602,0.48,0.63
28603,0.26,0.15
28604,0.29,0.5
28605,0.03,0.06
28606,0.03,0.3
28607,0.06,0.04
28608,0.08,0.37
28609,0.36,0.66
28610,0.29,0.27
28611,0.1,0.2
28612,0.15,0.89
28613,0.28,0.41
28614,0.02,0.2
28615,0.02,0.17
28616,0.23,0.36
28617,0.0,0.0
28618,0.24,0.05
28619,0.52,0.65
28620,0.46,0.47
28621,0.01,0.91
28622,0.56,0.77
28623,0.29,0.37
28624,0.01,0.46
28625,0.46,0.23
28626,0.17,0.72
28627,0.42,0.7
28628,0.23,0.24
28629,0.0,0.03
28630,0.95,0.84
28631,0.12,0.26
28632,0.06,0.26
28633,0.26,0.48
28634,0.56,0.42
28635,0.38,0.82
28636,0.15,0.56
28637,0.63,0.77
28638,0.05,0.44
28639,0.13,0.74
28640,0.09,0.44
28641,0.01,0.5
28642,0.14,0.54
28643,0.03,0.5
28644,0.06,0.29
28645,0.15,0.3
28646,0.23,0.18
28647,0.04,0.2
28648,0.2,0.42
28649,0.36,0.42
28650,0.31,0.2
28651,0.82,0.94
28652,0.03,0.0
28653,0.02,0.51
28654,0.03,0.8
28655,0.34,0.61
28656,0.71,0.75
28657,0.15,0.04
28658,0.68,0.89
28659,0.04,0.04
28660,0.66,0.29
28661,0.57,0.58
28662,0.13,0.2
28663,0.42,0.5
28664,0.23,0.72
28665,0.3,0.24
28666,0.13,0.21
28667,0.2,0.2
28668,0.11,0.26
28669,0.64,0.81
28670,0.07,0.11
28671,0.12,0.23
28672,0.03,0.61
28673,0.18,0.66
28674,0.32,0.46
28675,0.55,1.0
28676,0.04,0.54
28677,0.09,0.96
28678,0.01,0.15
28679,0.26,0.54
28680,0.2,0.25
28681,0.41,0.76
28682,0.66,0.96
28683,0.12,0.38
28684,0.13,0.14
28685,0.0,0.35
28686,0.18,0.75
28687,0.0,0.26
28688,0.38,0.67
28689,0.31,0.85
28690,0.16,0.55
28691,0.38,0.49
28692,0.06,0.72
28693,0.05,0.91
28694,0.18,0.73
28695,0.34,0.68
28696,0.07,0.42
28697,0.09,0.43
28698,0.85,0.57
28699,0.06,0.16
28700,0.33,0.98
28701,0.27,0.34
28702,0.0,0.09
28703,0.11,0.58
28704,0.48,0.62
28705,0.32,0.86
28706,0.23,0.38
28707,0.1,0.31
28708,0.42,0.23
28709,0.13,0.22
28710,0.78,0.92
28711,0.5,0.86
28712,0.2,0.23
28713,0.47,0.13
28714,0.32,0.47
28715,0.48,0.73
28716,0.06,0.05
28717,0.12,0.5
28718,0.01,0.59
28719,0.17,0.09
28720,0.01,0.06
28721,0.02,0.29
28722,0.27,0.52
28723,0.05,0.68
28724,0.2,0.73
28725,0.33,0.54
28726,0.11,0.08
28727,0.17,0.44
28728,0.16,0.37
28729,0.31,0.88
28730,0.39,0.66
28731,0.07,0.33
28732,0.11,0.11
28733,0.23,0.11
28734,0.01,0.12
28735,0.19,0.45
28736,0.06,0.12
28737,0.08,0.81
28738,0.06,0.86
28739,0.19,0.67
28740,0.14,0.63
28741,0.08,0.39
28742,0.33,0.05
28743,0.08,0.27
28744,0.01,0.6
28745,0.03,0.93
28746,0.27,0.33
28747,0.21,0.81
28748,0.69,0.93
28749,0.14,0.46
28750,0.0,0.33
28751,0.29,0.51
28752,0.12,0.13
28753,0.28,0.15
28754,0.66,0.7
28755,0.26,0.88
28756,0.11,0.32
28757,0.12,0.45
28758,0.06,0.35
28759,0.17,0.38
28760,0.06,0.31
28761,0.27,0.88
28762,0.27,0.86
28763,0.21,0.28
28764,0.6,0.69
28765,0.14,0.6
28766,0.1,0.76
28767,0.02,0.42
28768,0.02,0.07
28769,0.1,0.34
28770,0.13,0.77
28771,0.47,0.75
28772,0.27,0.72
28773,0.17,0.33
28774,0.64,1.0
28775,0.03,0.52
28776,0.06,0.31
28777,0.06,0.35
28778,0.15,0.44
28779,0.59,0.94
28780,0.0,0.02
28781,0.38,0.71
28782,0.13,0.87
28783,0.25,0.49
28784,0.0,0.15
28785,0.04,0.54
28786,0.04,0.09
28787,0.14,0.34
28788,0.01,0.09
28789,0.55,0.47
28790,0.45,0.89
28791,0.79,0.98
28792,0.47,0.93
28793,0.73,0.95
28794,0.0,0.06
28795,0.26,0.19
28796,0.0,0.08
28797,0.66,0.89
28798,0.2,0.92
28799,0.2,0.28
28800,0.14,0.06
28801,0.07,0.09
28802,0.14,0.33
28803,0.14,0.84
28804,0.05,0.89
28805,0.0,0.0
28806,0.73,0.81
28807,0.37,0.3
28808,0.07,0.32
28809,0.01,0.84
28810,0.34,0.35
28811,0.16,0.95
28812,0.0,0.23
28813,0.06,0.21
28814,0.24,0.29
28815,0.04,0.17
28816,0.14,0.42
28817,0.02,0.37
28818,0.11,0.11
28819,0.09,0.64
28820,0.09,0.11
28821,0.02,0.05
28822,0.08,0.22
28823,0.11,0.76
28824,0.45,0.94
28825,0.13,0.13
28826,0.27,0.4
28827,0.58,0.66
28828,0.13,0.25
28829,0.15,0.36
28830,0.02,0.67
28831,0.0,0.14
28832,0.21,0.47
28833,0.26,0.36
28834,0.4,0.65
28835,0.22,0.26
28836,0.08,0.7
28837,0.73,0.67
28838,0.37,0.65
28839,0.56,0.62
28840,0.22,0.6
28841,0.17,0.38
28842,0.15,0.25
28843,0.36,0.85
28844,0.02,0.3
28845,0.0,0.03
28846,0.69,0.86
28847,0.21,0.2
28848,0.19,0.38
28849,0.36,0.42
28850,0.16,0.22
28851,0.18,0.23
28852,0.34,0.71
28853,0.05,0.09
28854,0.04,0.96
28855,0.15,0.37
28856,0.04,0.53
28857,0.03,0.3
28858,0.31,0.72
28859,0.0,0.29
28860,0.38,0.53
28861,0.56,0.77
28862,0.31,0.64
28863,0.15,0.97
28864,0.4,0.4
28865,0.19,0.89
28866,0.33,0.37
28867,0.05,0.2
28868,0.0,0.01
28869,0.11,0.08
28870,0.09,0.05
28871,0.09,0.1
28872,0.01,0.8
28873,0.03,0.01
28874,0.08,0.79
28875,0.12,0.95
28876,0.04,0.28
28877,0.0,0.09
28878,0.04,0.1
28879,0.29,0.63
28880,0.57,0.64
28881,0.41,0.33
28882,0.65,0.89
28883,0.63,0.59
28884,0.72,0.17
28885,0.03,0.34
28886,0.06,0.15
28887,0.01,0.08
28888,0.08,0.18
28889,0.13,0.14
28890,0.02,0.58
28891,0.13,0.04
28892,0.0,0.02
28893,0.12,0.63
28894,0.04,0.01
28895,0.03,0.22
28896,0.26,0.2
28897,0.44,0.92
28898,0.04,0.22
28899,0.24,0.32
28900,0.3,0.34
28901,0.08,0.91
28902,0.28,0.15
28903,0.2,0.26
28904,0.02,0.78
28905,0.26,0.78
28906,0.12,0.73
28907,0.03,0.02
28908,0.64,0.83
28909,0.45,0.73
28910,0.17,0.76
28911,0.18,0.26
28912,0.03,0.95
28913,0.14,0.3
28914,0.27,0.91
28915,0.08,0.06
28916,0.16,0.75
28917,0.04,0.71
28918,0.9,0.88
28919,0.23,0.7
28920,0.36,0.35
28921,0.07,0.61
28922,0.19,0.24
28923,0.66,0.79
28924,0.13,0.83
28925,0.42,0.62
28926,0.12,0.09
28927,0.08,0.11
28928,0.54,0.63
28929,0.07,0.05
28930,0.06,0.13
28931,0.22,0.59
28932,0.68,0.29
28933,0.0,0.01
28934,0.47,0.71
28935,0.42,0.51
28936,0.11,0.32
28937,0.48,0.62
28938,0.04,0.3
28939,0.13,0.66
28940,0.47,0.49
28941,0.44,0.87
28942,0.04,0.08
28943,0.43,0.58
28944,0.15,0.19
28945,0.09,0.29
28946,0.33,0.39
28947,0.21,0.24
28948,0.18,0.82
28949,0.09,0.46
28950,0.03,0.98
28951,0.33,0.27
28952,0.03,0.64
28953,0.12,0.93
28954,0.3,0.28
28955,0.02,0.83
28956,0.32,0.62
28957,0.02,0.32
28958,0.01,0.1
28959,0.41,0.41
28960,0.09,0.8
28961,0.15,0.16
28962,0.42,0.17
28963,0.22,0.43
28964,0.09,0.66
28965,0.4,0.14
28966,0.11,0.05
28967,0.81,1.0
28968,0.32,0.86
28969,0.12,0.14
28970,0.02,0.09
28971,0.3,0.47
28972,0.11,0.76
28973,0.1,0.39
28974,0.02,0.02
28975,0.07,0.28
28976,0.04,0.78
28977,0.19,0.19
28978,0.06,0.38
28979,0.18,0.91
28980,0.07,0.12
28981,0.46,0.79
28982,0.05,0.21
28983,0.02,0.07
28984,0.55,0.72
28985,0.33,0.57
28986,0.54,0.63
28987,0.0,0.07
28988,0.41,0.59
28989,0.21,0.98
28990,0.19,0.29
28991,0.3,0.7
28992,0.08,0.07
28993,0.07,0.5
28994,0.21,0.12
28995,0.17,0.73
28996,0.31,0.65
28997,0.15,0.19
28998,0.47,0.79
28999,0.16,0.22
29000,0.81,0.92
29001,0.02,0.16
29002,0.2,0.07
29003,0.62,0.72
29004,0.77,0.72
29005,0.19,0.68
29006,0.18,0.04
29007,0.11,0.7
29008,0.37,0.62
29009,0.22,0.57
29010,0.08,0.48
29011,0.32,0.18
29012,0.42,0.37
29013,0.02,0.52
29014,0.15,0.41
29015,0.01,0.1
29016,0.13,0.58
29017,0.09,0.86
29018,0.0,0.08
29019,0.16,0.55
29020,0.71,0.48
29021,0.43,0.64
29022,0.11,0.37
29023,0.54,0.81
29024,0.21,0.5
29025,0.03,0.12
29026,0.44,0.53
29027,0.47,0.67
29028,0.18,0.47
29029,0.01,0.39
29030,0.1,0.17
29031,0.05,0.2
29032,0.89,0.84
29033,0.19,0.35
29034,0.45,0.53
29035,0.11,0.21
29036,0.08,0.44
29037,0.14,0.94
29038,0.02,0.25
29039,0.23,0.51
29040,0.02,0.04
29041,0.51,0.48
29042,0.26,0.11
29043,0.08,0.17
29044,0.84,0.79
29045,0.26,0.27
29046,0.03,0.28
29047,0.12,0.35
29048,0.61,0.79
29049,0.26,0.86
29050,0.07,0.62
29051,0.42,0.19
29052,0.05,0.04
29053,0.1,0.49
29054,0.03,0.02
29055,0.27,0.76
29056,0.09,0.76
29057,0.2,0.96
29058,0.11,0.05
29059,0.01,0.55
29060,0.05,0.53
29061,0.03,0.5
29062,0.32,0.2
29063,0.73,0.71
29064,0.89,0.82
29065,0.35,0.19
29066,0.14,0.7
29067,0.66,0.81
29068,0.02,0.1
29069,0.04,0.99
29070,0.16,0.68
29071,0.61,0.54
29072,0.13,0.69
29073,0.1,0.19
29074,0.67,0.81
29075,0.18,0.62
29076,0.79,0.64
29077,0.12,0.96
29078,0.03,0.41
29079,0.67,0.62
29080,0.02,0.22
29081,0.19,0.85
29082,0.02,0.07
29083,0.13,0.12
29084,0.47,0.67
29085,0.23,0.96
29086,0.77,0.85
29087,0.32,0.26
29088,0.04,0.57
29089,0.01,0.05
29090,0.08,0.61
29091,0.32,0.91
29092,0.51,0.53
29093,0.5,0.59
29094,0.0,0.02
29095,0.06,0.49
29096,0.45,0.65
29097,0.09,0.07
29098,0.48,0.74
29099,0.69,0.72
29100,0.41,0.72
29101,0.3,0.66
29102,0.34,0.87
29103,0.34,0.78
29104,0.12,0.75
29105,0.44,0.96
29106,0.11,0.61
29107,0.19,0.21
29108,0.43,0.85
29109,0.25,0.32
29110,0.04,0.05
29111,0.7,0.82
29112,0.41,0.61
29113,0.05,0.04
29114,0.11,0.26
29115,0.08,0.29
29116,0.24,0.33
29117,0.44,0.46
29118,0.32,0.73
29119,0.9,0.85
29120,0.03,0.19
29121,0.06,0.07
29122,0.37,0.93
29123,0.1,0.45
29124,0.21,0.12
29125,0.0,0.49
29126,0.46,0.33
29127,0.51,0.85
29128,0.11,0.8
29129,0.02,0.03
29130,0.01,0.73
29131,0.04,0.08
29132,0.61,0.46
29133,0.27,0.62
29134,0.22,0.21
29135,0.19,0.98
29136,0.04,0.13
29137,0.16,0.48
29138,0.01,0.02
29139,0.02,0.23
29140,0.16,0.08
29141,0.13,0.17
29142,0.73,0.57
29143,0.19,0.21
29144,0.91,1.0
29145,0.51,0.57
29146,0.01,0.07
29147,0.13,0.89
29148,0.13,0.8
29149,0.25,0.76
29150,0.11,0.47
29151,0.2,0.28
29152,0.48,0.64
29153,0.21,0.12
29154,0.09,0.12
29155,0.4,0.9
29156,0.15,0.11
29157,0.02,0.05
29158,0.18,0.8
29159,0.25,0.63
29160,0.13,0.09
29161,0.37,0.62
29162,0.02,0.3
29163,0.02,0.07
29164,0.24,0.17
29165,0.64,0.92
29166,0.2,0.21
29167,0.17,0.1
29168,0.13,0.56
29169,0.89,0.81
29170,0.27,0.62
29171,0.13,0.55
29172,0.0,0.3
29173,0.22,0.43
29174,0.37,0.24
29175,0.15,0.69
29176,0.1,0.48
29177,0.4,0.66
29178,0.27,0.31
29179,0.11,0.4
29180,0.06,0.49
29181,0.18,0.23
29182,0.01,0.01
29183,0.45,0.71
29184,0.02,0.07
29185,0.58,0.38
29186,0.14,0.58
29187,0.15,0.13
29188,0.16,0.34
29189,0.04,0.1
29190,0.33,0.46
29191,0.13,0.16
29192,0.1,0.25
29193,0.15,0.35
29194,0.01,0.04
29195,0.19,0.83
29196,0.15,0.32
29197,0.06,0.09
29198,0.17,0.08
29199,0.14,0.34
29200,0.43,0.49
29201,0.09,0.04
29202,0.51,0.49
29203,0.05,0.63
29204,0.26,0.71
29205,0.03,0.75
29206,0.16,0.84
29207,0.21,0.36
29208,0.26,0.96
29209,0.01,0.16
29210,0.04,0.0
29211,0.57,0.77
29212,0.01,0.01
29213,0.01,0.06
29214,0.05,0.73
29215,0.08,0.27
29216,0.53,0.66
29217,0.27,0.24
29218,0.71,0.83
29219,0.01,0.01
29220,0.13,0.64
29221,0.55,0.75
29222,0.0,0.04
29223,0.15,0.06
29224,0.83,0.36
29225,0.09,0.94
29226,0.14,0.56
29227,0.3,0.5
29228,0.75,0.9
29229,0.23,0.28
29230,0.34,0.44
29231,0.07,0.19
29232,0.24,0.33
29233,0.01,0.17
29234,0.0,0.0
29235,0.24,0.53
29236,0.74,0.67
29237,0.04,0.43
29238,0.7,0.95
29239,0.08,0.06
29240,0.05,0.42
29241,0.04,0.13
29242,0.14,0.86
29243,0.32,0.63
29244,0.78,0.83
